,commenter_id,commenter_name,comment_text,comment_time
812,100070980648273,Quýt Nhỏ,album Indigo,2023-11-25 00:00:00
813,100006179857114,Đặng Huy Hoàng,Sevennnnn,2023-11-25 00:00:00
814,100012362832087,Mỹ Tiên,Như Ý Đoàn love love i need somebody to love ~~~~~,2023-11-26 00:00:00
815,100066434350260,Insight mất lòng,"Mini-game “Đông kiếm ăn, Đông làm thơ kiếm deal GrabFood"" ở đây nè: https://\nwww.facebook.com\n/photo/\n?fbid=3619389695\n58018&set=a.294\n230362995546",2023-11-23 16:56:00
816,100037762136105,Dạy order taobao trực tiếp không qua trung gian,Insight mất lòng nhìn lạnh nheeee,2023-11-26 00:00:00
817,100095094912788,Đỗ Thanh Quân,huhu cũng thích mà kh biết làm thơ,2023-11-27 00:00:00
818,100092688536186,Ứng Nhã Hồng,5đ văn có chơi được kh :))),2023-11-27 00:00:00
819,100090918147918,Tiêu Phương Hiền,"đông lạnh quá, bồ tui đâu",2023-11-27 00:00:00
820,100091269396812,Đỗ Thị Ngân Thanh,minigame làm thơ hả,2023-11-27 00:00:00
821,100088669266395,Thiên Tâm Hạnh,lạnh này ngồi nhà nhâm nhi đồ nóng thì ngon biết mấy,2023-11-27 00:00:00
822,100056112831074,Huỳnh Minh Bình,huhu muốn có pồ,2023-11-27 00:00:00
823,100093228913733,Đặng Trọng Trung,thèm ăn chè ghê,2023-11-27 00:00:00
824,100074613967800,Hồ Thanh Phương Hoa,ok Ngô Thảo,2023-11-25 00:00:00
825,100003164611155,Hồ Tuyết Nhân,đông ấm bụng roàiii,2023-11-25 00:00:00
826,100089526606925,Page này có đồ cute nhắm,Bên mình có máy ảnh mini xinh nhắm ạ ❤,2023-11-25 00:00:00
827,100074360927971,Lê Trung Dan,nhìn ấm bụng z,2023-11-27 00:00:00
828,100000966999865,Lê Mai San,đông ấm bụng roàiii,2023-11-27 00:00:00
829,100074325660167,Nguyễn Minh Diễm Thảo,tới ngày bao nhiu dị ad ới,2023-11-27 00:00:00
830,100089607909914,Dương Yen Nga,đông ấm bụng roàiii,2023-11-27 00:00:00
831,100093168949599,Ngô Yên Nhiên,sưởi ấm cái bụng đói này đê,2023-11-27 00:00:00
832,100094705489007,Bùi Chấn Thi,rồi có ấm đêm đông hông :>,2023-11-27 00:00:00
833,100078944937570,Chau Hy Nguyen,cũng muốn chơi lắm mà ngại,2023-11-27 00:00:00
834,100094744720218,Nguyên Diễm Dương,thơ con ếch,2023-11-27 00:00:00
835,100095059533572,Bùi Thùy Quân,chịu thơ này luôn kkk,2023-11-25 00:00:00
836,100087013093605,Mạnh Hữu,deal hời ta,2023-11-27 00:00:00
837,100048590817239,Trang Diệu Hoàng,ê nhìn ngon thật,2023-11-27 00:00:00
838,100032898274440,Trần Quế Duyen,dễ không mn,2023-11-27 00:00:00
839,100088123599299,Thúy Minh Lê,mini game ở đâu ad,2023-11-27 00:00:00
840,100081454860108,Võ Ha Thắng,minigame làm thơ hả,2023-11-27 00:00:00
841,100093129822367,Đặng Bảo Chau,hở dữ =))),2023-11-25 00:00:00
842,100091826859903,Khương Hồ,thơ j đây :)),2023-11-27 00:00:00
843,100079489591128,Le Thuy Nhai,minigame tới ngày nhiêu vậy mn,2023-11-27 00:00:00
844,100074630000670,Dương Lan,"coi nè chòi, chịu được hok ? Bảo Châu",2023-11-25 00:00:00
845,100062663021762,Hoàng Mai Giang,Fact,2023-11-25 00:00:00
846,100066434350260,Insight mất lòng,https://\nfb.watch/\nox7fzoGzLc/ hội trưởng hội lạc quan,2023-11-25 09:58:00
847,1289837199,Annie,Nguyễn Lê Thanh Hương,2023-11-25 00:00:00
848,100066434350260,Insight mất lòng,Chắc chị T xem vẹt Maika quá 180p/ngày=))))),2023-11-24 00:00:00
849,100025200373945,Hương Giang,Insight mất lòng nghiện luon 😻,2023-11-24 00:00:00
850,100006999276909,Thanh Vân,Insight mất lòng nhỏ này nói xin lỗi nghĩa là xấu mù 😂,2023-11-24 00:00:00
851,100083698366085,Lộc Nguyễn,Insight mất lòng ái chà sốp cũng coi à =))),2023-11-25 00:00:00
852,100086680956481,TÚI XINH ĐẾN ĐÂYYY,Ghé fb em bài đầu xem túi này ạ 💕,2023-11-25 00:00:00
853,100087484692783,Hương Rang,Insight mất lòng clq gì v,2023-11-25 00:00:00
854,100003085043516,Hang Pham,Quyên Lê Việt Quốc,2023-11-26 00:00:00
855,100000329964499,Quyên Lê,Hang Pham xl :))),2023-11-26 00:00:00
856,100054809768450,Hồng Ngọc,Nguyen Thi Bich Loan hèhe =))))),2023-11-24 00:00:00
857,100016070468998,Nguyen Thi Bich Loan,Hồng Ngọc ngàn lần xl 😔,2023-11-24 00:00:00
858,100020954078988,Lan Anh Lương,Nguyen Thi Bich Loan thế biết: làm ồn có ích chưa,2023-11-25 00:00:00
859,100009868445420,Nguyễn Xuân Nhi,Thanh Thảo,2023-11-24 00:00:00
860,100038072153776,Mỹ Phượng,xl`,2023-11-24 00:00:00
861,100038436143154,Phương Linh,Trung Trần Hình như ngày trước hay xl tôi?,2023-11-26 00:00:00
862,100011346834807,Bình Bùi,Thai Duong Nguyen xl xl công viên thuỷ tinh,2023-11-24 00:00:00
863,100050627321519,Thai Duong Nguyen,"Bình Bùi vui dữ r, thả haha dữ r",2023-11-24 00:00:00
864,100005972731202,Nguyen Hanh Nguyen,Phạm Đức biết chưa?,2023-11-25 00:00:00
865,100023146126060,Phạm Đức,Nguyen Hanh Nguyen ok chị :))),2023-11-25 00:00:00
866,100049502177378,Vũ Thank,Anh Tho,2023-11-24 00:00:00
867,100014563742784,Nguyễn Minh Anh,Diệu Linh,2023-11-25 00:00:00
868,100045144876092,Pham Ha Phuong,Đỗ Hoàng Quang Anh m xl,2023-11-25 00:00:00
869,100063542504411,Quoc Anh,An Dinh xaoloz,2023-11-26 00:00:00
870,100062356092411,An Dinh,Quoc Anh xàm lờ,2023-11-26 00:00:00
871,100052627132376,Hào Nhật Trần,Mai xl,2023-11-24 00:00:00
872,100034158463317,Mai,Hào Nhật Trần xàml,2023-11-24 00:00:00
873,100028551407766,Te Duong,Nhu Y Vo xl,2023-11-24 00:00:00
874,100015983295058,Nhu Y Vo,Te Duong xàm l,2023-11-24 00:00:00
875,100054092333713,Annh Tuấn,Ng Vy xl,2023-11-25 00:00:00
876,100005237598008,Ng Vy,Annh Tuấn vậy à,2023-11-25 00:00:00
877,100011147779106,Nguyễn Khánh Ly,Xl: xamlol,2023-11-24 00:00:00
878,100007057214606,Gia Quà,Phan Thành Lộc hello mẹ,2023-11-24 00:00:00
879,100006783300982,Phan Thành Lộc,Gia Quà gái iu của mẹ,2023-11-24 00:00:00
880,100009305657523,Nguyễn Phương Huyền,Hương Giang xllxlxlxlxlxlxl,2023-11-27 00:00:00
881,100066434350260,Insight mất lòng,nhà không ở Hà Nội: 10h còn sớm chán\nnhà ở Hà Nội: 10h rồi về đây,2023-11-24 00:00:00
882,61550977025541,Khánh Ly Bùi,"Insight mất lòng juan, khum về mẹ gạch tên ra khỏi hộ khẩu 🥲",2023-11-24 00:00:00
883,100030742073617,Mai Anh,Vũ Thùy Trang ờ hơm thể nào toàn 2h đêm mới về,2023-11-24 00:00:00
884,100004082033524,Trương Kỳ Duyên,Insight mất lòng Quỳnh Trang Nguyễn Ngọc vắg tạn,2023-11-24 00:00:00
885,100006076413330,Khanh Linh,Lan Anh m ơi cminh =)),2023-11-24 00:00:00
886,100011079107412,Lan Anh,Khanh Linh 11h về bị ngồi cửa đợi 🌝,2023-11-24 00:00:00
887,100006076413330,Khanh Linh,Lan Anh 11h về chữi,2023-11-24 00:00:00
888,100011079107412,Lan Anh,Khanh Linh 10h30 k thấy về nt hỏi 🫢,2023-11-24 00:00:00
889,100036296183283,Linh Linh,Insight mất lòng thực ra 9r là bắt đầu bồn chồn lo lo rồi 🥹,2023-11-24 00:00:00
890,100004448852316,Lananh Phạm,Anh Quynh 8 rưỡu về 8h đến,2023-11-24 00:00:00
891,100004938490678,Hoàng Giang,Ngọc Trâm,2023-11-24 00:00:00
892,100004742522190,Ngọc Trâm,Hoàng Giang true :)))))))),2023-11-25 00:00:00
893,100014512034474,Tran Nguyen,Insight mất lòng tương tự với SG Nguyễn Hân Hương Thảo,2023-11-25 00:00:00
894,100071892743991,Nguyễn Hân,Tran Nguyen hội ng sợ mẹ,2023-11-25 00:00:00
895,100005369621347,Trà My,Minh Huyen,2023-11-25 00:00:00
896,100006472910884,Trần Minh Thủy,Khánh Huyền nhà HP thấy quen k 🙂 thậm chí Nguyễn Thị Hiền còn về từ 9g 😀,2023-11-25 00:00:00
897,100009626895135,Nguyễn Thị Hiền,Trần Minh Thủy về nhanh ko má la 🤦🏼\u200d♀️,2023-11-25 00:00:00
898,100063438054096,Khoai lang và sữa không đường,dân local ngta z đó Dạy order taobao trực tiếp không qua trung gian,2023-11-25 00:00:00
899,100023777535160,Candice Le,Quỳnh Đoàn về chứ hong phụ huynh gank 🥲,2023-11-26 00:00:00
900,100006802836972,Bùi Thế Vinh,Đoàn Phương Linh,2023-11-25 00:00:00
901,100006054431360,Đoàn Phương Linh,Bùi Thế Vinh tró,2023-11-25 00:00:00
902,100003548755888,Nguyễn Phương Nhi,Van Hong 👍,2023-11-25 00:00:00
903,100002727333778,Phg Ha,Đỗ Thu Trang,2023-11-28 07:00:00
904,100007938733036,Vũ Thị Thanh Hiền,Khánh Huyền u,2023-11-24 00:00:00
905,100011595318476,Khánh Huyền,Vũ Thị Thanh Hiềnkhông về mẹ khoá cửa nhà 😔,2023-11-24 00:00:00
906,100035209667428,Hoang Anh,Đông hjhj,2023-11-24 00:00:00
907,100022216748152,Đông,Hoang Anh sinh viên mà sợ mẹ,2023-11-24 00:00:00
908,100002058729458,Thảo Nguyễn,Phùng Thu Huyền Minh Anh ko cãi đc luôn 🤡,2023-11-25 00:00:00
909,100004169799205,Phùng Thu Huyền,Thảo Nguyễn 11h bắt đầu gđ trì triết :)))),2023-11-25 00:00:00
910,100069247896538,Thúy An,Nguyễn Thị Vân Trà hi ^^,2023-11-24 00:00:00
911,100045697154324,Nguyễn Thị Vân Trà,Thúy An đou có muốn z đou,2023-11-24 00:00:00
912,100045697154324,Nguyễn Thị Vân Trà,Thực ra là 9h,2023-11-24 00:00:00
913,100002670955521,Hoang Thanh Mai,Hoàng Nam 💪💪💪,2023-11-25 00:00:00
914,100008272124295,Lan Vy,Su Meng 9h đã có mặt ở nhà 😇,2023-11-25 00:00:00
915,100083819253798,Minh Quân Vũ,My Tra Nguyen chị,2023-11-24 00:00:00
916,100004141656550,Vân Nguyễn,Huyền Diệu you 🫵,2023-11-24 00:00:00
917,100004079453037,Huyền Diệu,Vân Nguyễn 🫣👉👈,2023-11-24 00:00:00
918,100057581775999,Anna Dao,Miko Mì Cay hicc,2023-11-26 00:00:00
919,100010044121247,Phương Trần Nhật,Hương Giang Bùi 9r,2023-11-24 00:00:00
920,100006994653002,Hương Giang Bùi,Phương Trần Nhật yêu cầu rủ tôi từ 5h chiều,2023-11-24 00:00:00
921,100066434350260,Insight mất lòng,"Sale lớn nhất năm hàng loạt đồ công nghệ chính hãng, không có rẻ hơn chỉ có rẻ nhất tại https://\ns.cps.onl/Kjpu",2023-11-24 00:00:00
922,100089709459289,Hà Linh Bùi,Linh Linh🐧,2023-11-26 00:00:00
923,100066434350260,Insight mất lòng,“Chơi sao z má?”\nLink nè mấy bồ: https://\nkdramatravel.vis\nitkorea.org.vn/\nquiz\nThời gian tham gia từ 17/11 đến 30/11 (Sắp tới hồi kết rồi nha) lẹ lẹ đê mấy bà. Nghe đồn quà gift card CGV tới 2 triệu lận áaa,2023-11-24 00:00:00
924,100066434350260,Insight mất lòng,Theo dõi thêm nhiều thông tin thú vị về sự kiện tại đây: https://\nwww.facebook.com\n/milymodernvn,2023-11-24 00:00:00
925,100055503836657,Nhi Phuong,Hoàng Hải Long 🥰,2023-11-25 00:00:00
926,100047829280100,Hoàng Hải Long,Nhi Phuong 😱,2023-11-25 00:00:00
927,100066434350260,Insight mất lòng,"Link sale up to 70%: https://bit.ly/\n47rxn5q\nĐặc biệt mua tại cửa hàng được giảm thêm 500k cho bill từ 3tr:\n🔷 TP. Hồ Chí Minh:\n𝗥𝗼𝗮𝗱𝘀𝗵𝗼𝗽: 116 Nguyễn Trãi Q5 | 102 Võ Văn Ngân, Tp Thủ Đức\n𝗠𝗮𝗹𝗹: Saigon Centre | Vạn Hạnh Mall | Sense City | Aeon Mall Bình Tân | Aeon Mall Tân Phú | Crescent Mall | Estella | Lotte Mart Nam Sài Gòn\n🔷 Hà Nội: Aeon Mall Hà Đông",2023-11-24 00:00:00
928,100090676281591,Hân Vy,nay lại săn sale suốt đêm,2023-11-25 00:00:00
929,100089198967074,Võ Đình Đức,chảy nước miến,2023-11-25 00:00:00
930,100090837259493,Phương Thảo Hoàng,xịn quá ạ,2023-11-25 00:00:00
931,100092912285451,Lý Phương Liên,cho em xin thêm thông tin ạ,2023-11-25 00:00:00
932,100066434350260,Insight mất lòng,"Cứ yên tâm chạy dl, mỏi mấy V.ROHTO COOL cũng cíu được: https://\nwww.pharmacity.v\nn/\nthuoc-nho-mat-tr\ni-moi-mat-do-ma\nt-ngua-mat-v-ro\nhto-cool-12ml.h\ntml",2023-11-24 00:00:00
933,100095130653857,Trần Thùy Linh,Mn lưu mgg sàn S nè: https://\nshope.ee/\n2q4AflbNxt,2023-11-24 00:00:00
934,100063438054096,Khoai lang và sữa không đường,chạy gì nổi nữa Dạy order taobao trực tiếp không qua trung gian,2023-11-25 00:00:00
935,100004753217560,Trung Hiếu,Xin lũi Dinh Khang nha :))))),2023-11-25 00:00:00
936,100003054426570,Dung Trinh,Thiên Thanh Tăng,2023-11-24 00:00:00
937,100054391377042,Bùi Hoàng Diệu,Nguyễn Khánh An,2023-11-25 00:00:00
938,100066434350260,Insight mất lòng,Những tưởng câu chuyện đã thế này=)))))))))))\n),2023-11-24 00:00:00
939,100010367198202,Quỳnh Nga,"Insight mất lòng đúng sống lâu thì chuyện gì cũng có thể xảy ra. Fan lai từng khổ sở giấu diếm thân phận và bật khóc đau đớn tan nát lòng mỗi khi hai fendum war nhau, xốn lè nhau giờ đây cuối cùng cũng có thể mỉm cười. Nhân sinh không còn gì luyến tiếc...",2023-11-24 00:00:00
940,100000216742391,Nguyễn Hà My,Insight mất lòng =))))) Chiện Ngô Quỳnh Phương,2023-11-24 00:00:00
941,100028763370562,Truong Trinh Hue Anh,Yen Nhi :)))),2023-11-24 00:00:00
942,100009648045053,Nguyễn Lan Phương,Trâm Lê,2023-11-24 00:00:00
943,100005228913757,Trúc Thanh,Insight mất lòng nó thế này cơ,2023-11-24 00:00:00
944,100086589506718,Yen Nhi,Truong Trinh Hue Anh chúng mình có nhao,2023-11-24 00:00:00
945,100000253803156,Chiện Ngô Quỳnh Phương,Nguyễn Hà My đến tầm tuổi này mà đọc đc stt này nó ấm lòng làm sao 😎,2023-11-24 00:00:00
946,100009194895557,Nguyễn Quyên,Luli Trần nhớ ko :))),2023-11-24 00:00:00
947,100002974605297,Quynh Chau Le,Bang Trinh Pham giờ mình đứng bên nào thì đúng 🥲,2023-11-24 00:00:00
948,100007083157758,Bang Trinh Pham,Quynh Chau Le hai đứa 2 bên 5’ đổi chỗ :)),2023-11-24 00:00:00
949,100005313372441,Như Nguyệt,Anh Hiền xưa t cũng góp vui dữ lắm nè,2023-11-24 00:00:00
950,100002974605297,Quynh Chau Le,Bang Trinh Pham hoặc mỗi đứa một bên?,2023-11-24 00:00:00
951,100004070286678,Anh Hiền,Như Nguyệt thời hoàng kim,2023-11-24 00:00:00
952,100041436634022,Ha An,Hieu Anh,2023-11-24 00:00:00
953,1199347402,Hoàng Đức Anh,Insight mất lòng jung eunji 🥹🥹,2023-11-24 00:00:00
954,100086680956481,TÚI XINH ĐẾN ĐÂYYY,Túi này qua bài thứ 3 fb em ạ 💕,2023-11-24 00:00:00
955,100037762136105,Dạy order taobao trực tiếp không qua trung gian,Insight mất lòng quài 🤣🤣🤣,2023-11-25 00:00:00
956,100022857724260,Thiên Nguyễn,Vivian Nguyễn,2023-11-24 00:00:00
957,100009120429749,Hiên Hiên,Quyen Pie,2023-11-24 00:00:00
958,100004078455640,Khanh Van,Ha Linh 🤍💙,2023-11-24 00:00:00
959,100004078455640,Khanh Van,Ha Linh kyumin cơ 👉👈,2023-11-24 00:00:00
960,100014967558780,Chín Mươi Ba,Lênh Lênh,2023-11-24 00:00:00
961,100005133696465,Ngọc Vân,Phan Thị Trà My ỏooo 1 day lun,2023-11-24 00:00:00
962,100006440212845,Hiền Phạm,Nguyễn Bích Diệp day 1 chứ,2023-11-24 00:00:00
963,100005671187586,Nguyễn Bích Diệp,Hiền Phạm 🙂 t đã cbi outfit vàng cho day1 rồi,2023-11-24 00:00:00
964,100006440212845,Hiền Phạm,Nguyễn Bích Diệp mua vé xong chưa,2023-11-24 00:00:00
965,100006440212845,Hiền Phạm,Nguyễn Bích Diệp thích mê,2023-11-24 00:00:00
966,100050918718391,Hoàng Hiệp,Lại Khánh Trang đ hiểu luôn ạ 😃,2023-11-24 00:00:00
967,100005535932532,Đỗ Thanh Thùy,=))))))) Bùi Bình Minh Nhung Hồng Hoàng,2023-11-24 00:00:00
968,100004891298485,Thời Nguyễn,là ok chưa z 😞,2023-11-24 00:00:00
969,100010884304654,Hoàng Ngân,Nguyễn Trang nhóm Tê và nhóm Dét đã không về 😇,2023-11-24 00:00:00
970,100012721804515,Nguyễn Trang,Hoàng Ngân lạy trời 🙂,2023-11-24 00:00:00
971,100003841541623,Ji Nguyễn,Hạ Thường An,2023-11-24 00:00:00
972,100004731427175,Hạ Thường An,Ji Nguyễn 🤡,2023-11-24 00:00:00
973,100004302071622,Nguyễn Quý,Thanh Xuân Hà ồ nek :))),2023-11-24 00:00:00
974,100001324185735,Thanh Long,Phuong Dang moo+ mới cay,2023-11-25 00:00:00
975,100008654621463,Phuong Anh Bui,Phương Nga e hạt dổi,2023-11-24 00:00:00
976,100010744334602,NQ Minh,Nguyễn Phương Mai bè 🙂,2023-11-27 00:00:00
977,100052192080246,Phạm Quốc Trung,Trang Thùy Đoàn super fan of hạt dổi,2023-11-25 00:00:00
978,100002175061597,Đỗ Thị Hồng Liên,Trang Phạm hạt dổi,2023-11-27 00:00:00
979,100012675092464,Chiều Xuân,Linh Đan,2023-11-24 00:00:00
980,100012179587269,Minh Anh,Doan Loan thích mắc khén hay hạt dổi,2023-11-27 00:00:00
981,100023820742607,Khanh Linh,Hai Anh Hoang,2023-11-24 00:00:00
982,100009555455203,Quynh Pham,Nguyễn Ngọc Minh,2023-11-24 00:00:00
983,100034834823780,Hà Phương,Ngọc Trâm 😃,2023-11-24 00:00:00
984,100010042328855,Hoàng Thanh,Nguyễn Vĩnh Ngọc,2023-11-27 00:00:00
985,100071324150667,Trần Linh,Hoàng Yến con điên - con khùng,2023-11-24 00:00:00
986,100085613119738,Hoàng Yến,?????,2023-11-24 00:00:00
987,100066434350260,Insight mất lòng,Ngủ gối này khỏi tỉnh dậy r overthinking nè: https://\nshope.ee/\n2fkmAJGJcR,2023-11-24 00:00:00
988,100010266228524,Quốc Cơ,Hoàng Bách getting older,2023-11-24 00:00:00
989,100005655249235,Nguyễn Thị Nguyệt,Nguyễn Minh Hằng 🤭🤭🤭,2023-11-24 00:00:00
990,100005145604587,Tracy Nguyen,U30 Huong Ming,2023-11-24 00:00:00
991,100043931910230,Ng Minh Đức,Cmm 20 tuổi,2023-11-28 11:00:00
992,100014735898123,Thu Trang Lương,Minh Tâm,2023-11-24 00:00:00
993,100028476487627,Khánhh Linh,Ngân Hà🤡cdj cơ,2023-11-27 00:00:00
994,100009204464842,Nguyễn Viên Kiều Uyên,Thư Đoàn,2023-11-25 00:00:00
995,100052706362627,Thư Đoàn,"Nguyễn Viên Kiều Uyên khum, toai 19t rưỡi thoai",2023-11-25 00:00:00
996,100000439686677,Nguyễn Linh Linh,Nhi Nhi 😀,2023-11-27 00:00:00
997,100008168160719,Nhi Nhi,Nguyễn Linh Linh 🙂 tâm hồn mãi trẻ như tuổi 16 là đc,2023-11-27 00:00:00
998,100034433351406,Bảo Uyên,Linh Hà Ngọc Linh ko mấy mà xuống lỗ,2023-11-24 00:00:00
999,100081092260122,Quách Ý Nhi,Quach Van Khuyen,2023-11-24 00:00:00
1000,100018045496251,Jenny Quỳnh,Sabrina Carson thế á,2023-11-24 00:00:00
1001,100025029216861,Sabrina Carson,Jenny Quỳnh đâu năm sau t ms 19 th=))))))),2023-11-24 00:00:00
1002,100008828748300,Nguyễn Thư,Nguyễn Thư Như Phan,2023-11-24 00:00:00
1003,100011253979473,Nguyễn Thư,Nguyễn Thư còn sớm,2023-11-24 00:00:00
1004,100084133680619,Như Phan,Nguyễn Thư hồi nào,2023-11-24 00:00:00
1005,100046224077808,Như Quỳnhh,Nguyễn Hoàng già,2023-11-24 00:00:00
1006,100010012776482,Ngo Quynh Phuong,Tam Nhu Tran Hoang 😞,2023-11-26 00:00:00
1007,100004501560229,Tam Nhu Tran Hoang,Ngo Quynh Phuong it’s time to lên xe hoa 🌝,2023-11-26 00:00:00
1008,100034866518992,Khanh Duy,Đỗ Hùng đừng màaaaaa,2023-11-24 00:00:00
1009,100044400076279,Lâm Minh Kiệt,U30 clq,2023-11-24 00:00:00
1010,100066434350260,Insight mất lòng,Thích chiếc bài này của em lắm🥹 huhu một trong những bài nhạc qcao quốc dân trong lòng tui,2023-11-23 00:00:00
1011,100063697491866,Hanzii Chinese Dictionary,thích bài này dã cả man luôn mà :(((,2023-11-24 00:00:00
1012,100008364095402,Quân Kool,một thời mẹ Doan Ca hay mở,2023-11-24 00:00:00
1013,100009011551741,Doan Ca,Quân Kool hay tới giờ vẫn hay hihi,2023-11-24 00:00:00
1014,100036727925727,Đức Hoàn,Insight mất lòng vừa hqua nghe ảo v :)),2023-11-24 00:00:00
1015,100029879392539,Truong Nguyen Tien Dat,Insight mất lòng cả bài ngọt nữaaa,2023-11-24 00:00:00
1016,100002880231490,Auburn Jeferlyn,Nguyễn Quang Vũ ruột,2023-11-24 00:00:00
1017,100007560826058,Nancy Quang Châu,bài tủ kara 🎤 lun 🥹,2023-11-24 00:00:00
1018,100013784556762,Kieu Thu Phuong,Na huhu,2023-11-24 00:00:00
1019,100084472000661,This Is Hottrend & Accessories,Qua fb em bài thứ 2 xem túi này nha 💕,2023-11-24 00:00:00
1020,100005105023043,Thanh Vân,Tấn Duy bai` tu? 1 thoi`,2023-11-24 00:00:00
1021,100005257260042,Khánh Ngọc,Khánh Linh t buon qua,2023-11-24 00:00:00
1022,100031467994735,Táo Tàu,Insight mất lòng nghe suốt luôn 🥹,2023-11-24 00:00:00
1023,100002818864626,Trương Anh,Kim Liên huhu,2023-11-24 00:00:00
1024,100003246855364,Trần Vân Anh,Insight mất lòng me too 😢,2023-11-24 00:00:00
1025,100037762136105,Dạy order taobao trực tiếp không qua trung gian,Insight mất lòng nhớ những ly PL chưa tới 20k của baeminn,2023-11-24 00:00:00
1026,100066434350260,Insight mất lòng,Creative xịn zl:))))) chúc các bạn team B ở VN sẽ ngày càng thành công trên con đường cá nhân của mình nhá!!!,2023-11-24 00:00:00
1027,100016550711828,Khà Linh Chi,Insight mất lòng công nhận cái style nó dịu dịu sao á,2023-11-24 00:00:00
1028,100020559768690,Nguyễn Phương Thúy,Đừng quên săn sale Black Friday nha https://\nshope.ee/\n9zXMQfMuQx,2023-11-24 00:00:00
1029,100015145877925,\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200cHoàng Anh \u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c,Insight mất lòng Cố tình lỗi font chữ đúng không nhể 🤔,2023-11-24 00:00:00
1030,100010937733573,Nhật Hạ,\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\n\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\n\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\n\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\n\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\n\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200cHoàng\nAnh \u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\n\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\n\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\n\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\n\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\u200c\n\u200c\u200c\u200c\u200c\u200c\u200c\u200c font của BAEMIN nó v á b ơi,2023-11-24 00:00:00
